liver, temp, end_point, -2.0000, -Inf, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 0.6364, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 0.6364, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 0.6364, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 0.6364, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 0.6364, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 0.9091, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 0.9091, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 0.9091, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 0.9091, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 0.9091, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 1.1818, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 1.1818, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 1.1818, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 1.4545, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 1.7273, 0, 1 sequences
intestine, threshold, end_point, 4.0000, 2.0000, 0, 1 sequences
intestine, threshold, end_point, 4.0000, -1.0000, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -1.0000, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -1.0000, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -1.0000, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -1.0000, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -1.0000, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.7273, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.7273, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.7273, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.7273, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.7273, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.7273, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.4545, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.4545, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.4545, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.4545, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.4545, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.4545, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.1818, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.1818, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.1818, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.1818, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.1818, 2, 1 sequences
intestine, threshold, end_point, 4.0000, -0.1818, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.0909, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.0909, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.0909, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.0909, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.0909, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.0909, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.3636, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.3636, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.3636, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.3636, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.3636, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.3636, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.6364, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.6364, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.6364, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.6364, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.6364, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.6364, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.9091, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.9091, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.9091, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.9091, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.9091, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 0.9091, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 1.1818, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 1.1818, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 1.1818, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 1.1818, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 1.4545, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 1.7273, 2, 1 sequences
intestine, threshold, end_point, 4.0000, 2.0000, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 2, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
intestine, min_fit, end_point, 4.0000, -Inf, 0, 1 sequences
